date,news_count,unique_source_count,sources,headline_text_chars,headline_text_hash
2021-09-20,17,10,BeInCrypto | Benzinga | Business Insider | Coin Rivet | FX Empire | GOBankingRates | GlobeNewswire | Investing.com | Reuters | Yahoo Finance,1269,b99bfdf1add11785
2021-09-21,13,10,BeInCrypto | Benzinga | Business Insider | Coin Rivet | Entrepreneur | FX Empire | GlobeNewswire | Newsfile | Reuters | The Independent,1132,5890d4b89aac09ab
2021-09-22,10,5,Business Insider | Entrepreneur | FX Empire | GlobeNewswire | Yahoo Finance UK,768,b327c98f4b7a9362
2021-09-23,15,10,BeInCrypto | Benzinga | Bloomberg | Coin Rivet | Engadget | FX Empire | GOBankingRates | TechCrunch | The Independent | Yahoo Finance UK,1108,ebfdbef460ba7e41
2021-09-24,23,16,Associated Press | BeInCrypto | Benzinga | Business Insider | Coin Rivet | Complex | Engadget | Evening Standard | FX Empire | Fortune | GOBankingRates | InvestorPlace | Reuters | Washington Examiner | Yahoo Finance UK | Zacks,1724,3bd88b4097a4bb0c
2021-09-25,1,1,Engadget,83,efab3fbbb8dfdc91
2021-09-27,11,8,ACCESSWIRE | BeInCrypto | Coin Rivet | FX Empire | GOBankingRates | GlobeNewswire | Washington Examiner | Yahoo Finance UK,956,b8f0d78a4a546aba
2021-09-28,11,8,ACCESSWIRE | BeInCrypto | Benzinga | Coin Rivet | FX Empire | GlobeNewswire | Investing.com | Orlando Sentinel,807,97cad1197168b58c
2021-09-29,8,6,BeInCrypto | Benzinga | Coin Rivet | FX Empire | GlobeNewswire | Yahoo Finance UK,536,43cd3e89edf430e9
2021-09-30,20,10,BeInCrypto | Business Insider | Coin Rivet | ETF Trends | FX Empire | GOBankingRates | Newsfile | Reuters | The Independent | Zacks,1579,6d06cad18d0cac70
2021-10-01,19,14,BeInCrypto | Benzinga | Business Insider | ETF Trends | FX Empire | GlobeNewswire | Investing.com | InvestorPlace | Kansas City Star | Reuters | Time | Washington Examiner | Yahoo Finance | Yahoo Finance UK,1452,d7ee056d68a9384f
2021-10-03,1,1,BeInCrypto,48,f05c8a7799f2399c
2021-10-04,20,12,BeInCrypto | Business Insider | Coin Rivet | Entrepreneur | FX Empire | GOBankingRates | GlobeNewswire | Investing.com | Lexington Herald-Leader | PYMNTS | The Telegraph | Washington Examiner,1549,39e65e4d017cbbb9
2021-10-05,25,13,BeInCrypto | Benzinga | Business Insider | CoinDesk | Evening Standard | FX Empire | GOBankingRates | GlobeNewswire | Investing.com | Reuters | The Independent | Washington Examiner | Yahoo Finance UK,2003,ad22d95f9eaa06ae
2021-10-06,19,8,ACCESSWIRE | BeInCrypto | Benzinga | CoinDesk | FX Empire | GOBankingRates | Reuters | Yahoo Finance UK,1285,aa3f38e863a01ac8
2021-10-07,19,7,BeInCrypto | Benzinga | CoinDesk | FX Empire | Newsfile | Washington Examiner | Yahoo Finance,1382,b233a2b2e193bf4b
2021-10-08,18,8,BeInCrypto | Business Insider | Coin Rivet | CoinDesk | FX Empire | Fortune | GOBankingRates | Yahoo Finance UK,1335,28079513eb88d897
2021-10-09,1,1,BeInCrypto,91,00c54ce86a6107ef
2021-10-10,1,1,CoinDesk,47,0d8f8c88973576e6
2021-10-11,26,10,BeInCrypto | Benzinga | Business Insider | Coin Rivet | CoinDesk | FX Empire | Fortune | GlobeNewswire | Yahoo Finance UK | Zacks,2081,a4b8c8191ca8f572
2021-10-12,18,10,BeInCrypto | Coin Rivet | CoinDesk | ETF Trends | FX Empire | GOBankingRates | GlobeNewswire | Investing.com | Newsfile | Yahoo Finance UK,1502,d50af53b45377e6f
2021-10-13,20,13,BeInCrypto | Benzinga | Business Insider | Coin Rivet | CoinDesk | FX Empire | GOBankingRates | GlobeNewswire | Moneywise | TipRanks | Washington Examiner | Yahoo Finance | Yahoo Finance UK,1650,0cf5a04e2b4ec7dc
2021-10-14,18,9,BeInCrypto | Business Insider | CoinDesk | FX Empire | Investing.com | The Independent | Washington Examiner | Yahoo Finance | etf.com,1360,1dcbe1431775800f
2021-10-15,33,20,BeInCrypto | Benzinga | Bloomberg | Business Insider | Coin Rivet | CoinDesk | Engadget | Evening Standard | FX Empire | Fortune | GOBankingRates | GlobeNewswire | Investing.com | Newsfile | PYMNTS | Reuters | Time | Yahoo Finance | Yahoo Finance UK | etf.com,2407,b77538a37af6ffeb
2021-10-16,9,6,Associated Press | BeInCrypto | CoinDesk | GlobeNewswire | Investing.com | Moneywise,741,89d9039639b7364b
2021-10-17,4,2,Coin Rivet | CoinDesk,223,b5bcbf4480977c4e
2021-10-18,32,15,ACCESSWIRE | Associated Press | BeInCrypto | Benzinga | Business Insider | Coin Rivet | CoinDesk | FX Empire | Fortune | GOBankingRates | GlobeNewswire | Investing.com | Reuters | Yahoo Finance | etf.com,2406,44192af163a5bedd
2021-10-19,40,16,Associated Press | BeInCrypto | Benzinga | Business Insider | Coin Rivet | CoinDesk | Entrepreneur | FX Empire | GOBankingRates | GlobeNewswire | Investing.com | Newsfile | Reuters | The Defiant | The Telegraph | Worth,3114,3da266c0ca1097ef
2021-10-20,46,17,Associated Press | BeInCrypto | Benzinga | Business Insider | Coin Rivet | CoinDesk | FX Empire | Fortune | GOBankingRates | GlobeNewswire | Investing.com | Reuters | SmartAsset | Washington Examiner | Yahoo Finance | Zacks | etf.com,3232,6eb086122f23f427
2021-10-21,41,15,BeInCrypto | Benzinga | Business Insider | Coin Rivet | CoinDesk | FX Empire | GlobeNewswire | Kiplinger | Newsfile | Reuters | SmartAsset | SmarterAnalyst | The Independent | Washington Examiner | Yahoo Finance UK,3080,e81a4b2e683faab6
2021-10-22,25,13,ACCESSWIRE | BeInCrypto | Benzinga | Coin Rivet | CoinDesk | ETF Trends | FX Empire | GOBankingRates | Investing.com | Moneywise | Newsfile | Washington Examiner | Yahoo Finance,1932,a2e7adba6c17ed36
2021-10-23,1,1,BeInCrypto,59,d2592ac69c0d76bb
2021-10-24,5,3,BeInCrypto | Business Insider | CoinDesk,485,a371d26ab97e68bd
2021-10-25,14,9,Benzinga | Business Insider | Coin Rivet | CoinDesk | FX Empire | GlobeNewswire | Investing.com | Yahoo Finance | etf.com,1044,28ac8186e55cf398
2021-10-26,15,7,ACCESSWIRE | BeInCrypto | Benzinga | Charlotte Observer | Coin Rivet | CoinDesk | GlobeNewswire,1147,e2660ffeb48c8916
2021-10-27,23,14,BeInCrypto | Benzinga | Business Insider | Coin Rivet | CoinDesk | FX Empire | GOBankingRates | GlobeNewswire | InvestorPlace | Reuters | The Independent | Yahoo Finance | Yahoo Finance UK | Zacks,1730,015badba25140987
2021-10-28,16,8,BeInCrypto | Benzinga | CoinDesk | Evening Standard | FX Empire | GlobeNewswire | The Independent | Zacks,1097,2b5e03deea2bfaf0
2021-10-29,19,10,BeInCrypto | Benzinga | CoinDesk | ETF Trends | FX Empire | GOBankingRates | GlobeNewswire | Investing.com | InvestorPlace | Worth,1392,afdd3d2f69398128
2021-10-30,3,2,GlobeNewswire | Moneywise,314,fd4a533dbf70160c
2021-10-31,2,2,BeInCrypto | The Week,104,1532b19df1ed77c9
2021-11-01,21,10,BeInCrypto | Business Insider | CoinDesk | Engadget | FX Empire | Fortune | GOBankingRates | GlobeNewswire | Investing.com | USA TODAY,1763,dd8d33a9316c8a07
2021-11-02,17,11,BeInCrypto | Coin Rivet | CoinDesk | FX Empire | Fortune | GOBankingRates | GlobeNewswire | InvestorPlace | Kiplinger | The Independent | USA TODAY Sports,1328,ac0be16e8d2dc032
2021-11-03,21,9,ACCESSWIRE | BeInCrypto | Coin Rivet | CoinDesk | FX Empire | GOBankingRates | Newsfile | Quartz | Yahoo Finance Canada,1576,4196bae2697aa7c5
2021-11-04,23,9,ACCESSWIRE | BeInCrypto | Coin Rivet | CoinDesk | FX Empire | Fortune | GlobeNewswire | InvestorPlace | Yahoo Finance UK,1832,94043ebcd359af18
2021-11-05,21,9,ACCESSWIRE | BeInCrypto | Coin Rivet | CoinDesk | FX Empire | GOBankingRates | GlobeNewswire | HuffPost | NY Daily News,1532,659f814025f9dad1
2021-11-06,1,1,Business Insider,125,20d63e223fa0cd1b
2021-11-07,2,1,CoinDesk,126,74b0b51510f172e1
2021-11-08,26,11,BeInCrypto | Benzinga | Coin Rivet | CoinDesk | FX Empire | Fortune | GOBankingRates | Newsfile | Reuters | Yahoo Finance | Yahoo Finance UK,2076,70fc7a8d840772fe
2021-11-09,33,12,BeInCrypto | Business Insider | Coin Rivet | CoinDesk | ETF Trends | FX Empire | Fortune | GlobeNewswire | Investing.com | Moneywise | Reuters | Yahoo Finance UK,2914,aa3d2e5638da0c01
2021-11-10,34,9,BeInCrypto | Benzinga | Business Insider | Coin Rivet | CoinDesk | FX Empire | GlobeNewswire | The Independent | Yahoo Finance UK,2740,892c3b2db3c431cc
2021-11-11,15,6,BeInCrypto | Benzinga | CoinDesk | FX Empire | The Independent | Yahoo Finance,1118,bd5d47c836119b4a
2021-11-12,22,9,BeInCrypto | Benzinga | CoinDesk | FX Empire | GlobeNewswire | The Independent | Yahoo Finance UK | Zacks | etf.com,1573,0532cb75d9fc9e57
2021-11-13,4,2,BeInCrypto | CoinDesk,270,8880b04e2bbde363
2021-11-14,6,4,BeInCrypto | CoinDesk | Engadget | FX Empire,440,2aaf7865225a5e92
2021-11-15,28,13,ACCESSWIRE | BeInCrypto | Business Insider | Coin Rivet | CoinDesk | FX Empire | Fortune | GlobeNewswire | InvestorPlace | Reuters | The Independent | The Telegraph | Yahoo Finance,2253,069373e6b2dd2e64
2021-11-16,33,14,BeInCrypto | Benzinga | Business Insider | CoinDesk | FX Empire | GlobeNewswire | Investing.com | InvestorPlace | Moneywise | Reuters | The Defiant | The Independent | U.S.News & World Report | Yahoo Finance UK,2757,d85d674c27ee2ecc
2021-11-17,26,9,BeInCrypto | Benzinga | Business Insider | CoinDesk | FX Empire | GOBankingRates | Reuters | SmartAsset | Yahoo Finance,2011,d3b8ca2dae391068
2021-11-18,21,9,ACCESSWIRE | BeInCrypto | Benzinga | Coin Rivet | CoinDesk | Deadline | FX Empire | GlobeNewswire | The Independent,1783,9eb353f58adb7f78
2021-11-19,16,6,BeInCrypto | CoinDesk | FX Empire | GlobeNewswire | Reuters | Yahoo Finance UK,1183,65ea6706e50c2181
2021-11-20,3,2,Business Insider | Coin Rivet,187,aec9708a8157053d
2021-11-21,12,8,Associated Press | BeInCrypto | CoinDesk | ETF Trends | Engadget | FX Empire | Reuters | The Telegraph,901,8889b88dd876a22d
2021-11-22,24,11,Coin Rivet | CoinDesk | FX Empire | GOBankingRates | GlobeNewswire | Investing.com | Moneywise | Newsfile | The Independent | Yahoo Finance | Yahoo Finance UK,2147,a0dd22b10d9d5f8a
2021-11-23,22,10,BeInCrypto | Coin Rivet | CoinDesk | ETF Trends | FX Empire | GOBankingRates | GlobeNewswire | Moneywise | The Independent | The Telegraph,1677,ccdd6db275bbd880
2021-11-24,21,12,BeInCrypto | CoinDesk | ETF Trends | FX Empire | Fortune | GlobeNewswire | InvestorPlace | Kiplinger | The Hill | The Independent | USA TODAY Sports | Yahoo Finance UK,1607,b1e8df6d0eda1473
2021-11-25,11,8,BeInCrypto | Business Insider | Coin Rivet | CoinDesk | FX Empire | GlobeNewswire | Newsfile | The Independent,853,134a11e3101de985
2021-11-26,16,10,BGR | BeInCrypto | Business Insider | Coin Rivet | CoinDesk | FX Empire | GlobeNewswire | GuruFocus.com | The Independent | Yahoo Finance UK,1290,8e5e41a52bf2d356
2021-11-27,5,3,BeInCrypto | ETF Trends | GlobeNewswire,403,6e20ff552c6bb134
2021-11-28,6,5,Business Insider | CoinDesk | FX Empire | Moneywise | The Telegraph,441,35f2b5367d84fdb2
2021-11-29,25,9,ACCESSWIRE | BeInCrypto | Coin Rivet | CoinDesk | FX Empire | Fortune | GlobeNewswire | The Independent | Yahoo Finance UK,1942,33dcfbc2a0928fab
2021-11-30,21,9,BeInCrypto | Business Insider | Coin Rivet | CoinDesk | FX Empire | GlobeNewswire | Reuters | Yahoo Finance | Yahoo Finance Canada,1723,1493589be5fc047d
2021-12-01,17,7,BeInCrypto | CoinDesk | FX Empire | GlobeNewswire | The Daily Beast | The Defiant | Yahoo Finance UK,1282,7159f638cd284cf9
2021-12-02,21,6,ACCESSWIRE | BeInCrypto | Coin Rivet | CoinDesk | FX Empire | GlobeNewswire,1776,503dc2ca3babeb10
2021-12-03,19,8,Bloomberg | CoinDesk | FX Empire | GlobeNewswire | InvestorPlace | Newsfile | Reuters | Yahoo Finance,1633,5f731b98b56acae9
2021-12-04,10,8,BeInCrypto | Coin Rivet | CoinDesk | GlobeNewswire | Investing.com | Reuters | The Independent | Yahoo Finance,706,2daf5f39e2695b5d
2021-12-05,4,3,CoinDesk | FX Empire | The Telegraph,359,e27470da4d759c4b
2021-12-06,33,17,ACCESSWIRE | Associated Press | BeInCrypto | Business Insider | Coin Rivet | CoinDesk | FX Empire | Fortune | GlobeNewswire | Investing.com | Miami Herald | Moneywise | Reuters | Sportico | The Independent | Yahoo Finance | Yahoo Finance UK,2482,ff6a28bc3080b558
2021-12-07,18,10,BeInCrypto | Coin Rivet | CoinDesk | FX Empire | GOBankingRates | GlobeNewswire | Moneywise | Reuters | The Telegraph | Yahoo Finance UK,1468,9ee370f2f6f0fb5b
2021-12-08,15,8,BeInCrypto | Business Insider | CoinDesk | FX Empire | GOBankingRates | GlobeNewswire | GuruFocus.com | The Independent,1195,d18fe9e3cc884f18
2021-12-09,20,8,ACCESSWIRE | BeInCrypto | Business Insider | CoinDesk | FX Empire | Fortune | GlobeNewswire | Investing.com,1638,b808256f129ce4e0
2021-12-10,15,5,CoinDesk | FX Empire | GlobeNewswire | GuruFocus.com | Yahoo Finance UK,1262,5f74910b0afb4f08
2021-12-11,4,3,BeInCrypto | FX Empire | Yahoo Finance,341,ce1a5f170fd97b30
2021-12-12,4,3,Coin Rivet | CoinDesk | FX Empire,311,4414fc3ff205fe3e
2021-12-13,16,8,BeInCrypto | Bloomberg | Business Insider | CoinDesk | FX Empire | GlobeNewswire | Newsfile | The Independent,1239,b6668fa3476659b8
2021-12-14,22,9,ACCESSWIRE | BeInCrypto | CoinDesk | FX Empire | GlobeNewswire | GuruFocus.com | Investing.com | Moneywise | Yahoo Finance UK,1795,a4c05b6899eb8cb0
2021-12-15,14,4,Coin Rivet | CoinDesk | FX Empire | Yahoo Finance UK,950,f045ac977a65155e
2021-12-16,5,5,BeInCrypto | CoinDesk | FX Empire | GlobeNewswire | Yahoo Finance,427,65ba04b10ec271f9
2021-12-17,15,6,BeInCrypto | CoinDesk | FX Empire | GlobeNewswire | Yahoo Finance | Yahoo Finance UK,1174,8fe6d39c54bca288
2021-12-18,3,3,FX Empire | GuruFocus.com | TipRanks,237,25acabd4852c7d0f
2021-12-19,4,3,BeInCrypto | CoinDesk | FX Empire,288,b7e73c7bb603e2de
2021-12-20,17,7,BeInCrypto | Business Insider | CoinDesk | FX Empire | GlobeNewswire | Newsfile | The Independent,1475,d9b4aa0544ef07b1
2021-12-21,17,9,BeInCrypto | Business Insider | Coin Rivet | CoinDesk | FX Empire | GlobeNewswire | Newsfile | TechCrunch | The Telegraph,1364,be877e8916448628
2021-12-22,13,5,Business Insider | CoinDesk | FX Empire | GOBankingRates | The Telegraph,1094,56e74347c8c6a39b
2021-12-23,11,7,ACCESSWIRE | CoinDesk | Entrepreneur | FX Empire | GlobeNewswire | TipRanks | Yahoo Finance UK,903,695121b39b798dbf
2021-12-24,5,3,BeInCrypto | Business Insider | The Independent,385,504cde2a5d250faa
2021-12-26,2,2,Bloomberg | FX Empire,109,4d0f76e8b3f6e19b
2021-12-27,12,5,BeInCrypto | Bloomberg | CoinDesk | FX Empire | Zacks,870,87e35cc3166ac924
2021-12-28,14,9,Business Insider | CoinDesk | FX Empire | GlobeNewswire | GuruFocus.com | Hypebeast | Investing.com | The Independent | The Telegraph,1224,4592ab16888f555d
2021-12-29,14,8,ACCESSWIRE | Business Insider | CoinDesk | FX Empire | GlobeNewswire | Investing.com | InvestorPlace | The Independent,1004,ac3d47149a56352d
2021-12-30,9,6,BeInCrypto | Coin Rivet | CoinDesk | GOBankingRates | GlobeNewswire | Yahoo Finance,713,5ba9d0ab7976f74b
2021-12-31,9,8,BeInCrypto | Bloomberg | Business Insider | Coin Rivet | CoinDesk | FX Empire | The Defiant | Yahoo Finance,775,f58df6f79d3b2d40
2022-01-01,2,2,BeInCrypto | Patch,142,7bcae459b50bb5b4
2022-01-02,2,2,BeInCrypto | FX Empire,121,9d3a0e87bcb9008a
2022-01-03,18,7,ACCESSWIRE | Coin Rivet | CoinDesk | FX Empire | GOBankingRates | GlobeNewswire | InvestorPlace,1572,e4301819a4795551
2022-01-04,18,11,BeInCrypto | Coin Rivet | CoinDesk | FX Empire | GOBankingRates | GlobeNewswire | GuruFocus.com | Investing.com | Reuters | The Independent | Yahoo Finance,1338,f25a826be85a574f
2022-01-05,30,12,BeInCrypto | Business Insider | Coin Rivet | CoinDesk | FX Empire | GOBankingRates | GlobeNewswire | GuruFocus.com | InvestorPlace | Newsfile | TipRanks | Yahoo Finance,2440,985cfe6102147bee
2022-01-06,27,11,BeInCrypto | Business Insider | Coin Rivet | CoinDesk | FX Empire | GOBankingRates | GlobeNewswire | Kiplinger | Reuters | SmartAsset | Yahoo Finance,2059,004991cd9f1ad93a
2022-01-07,24,10,Business Insider | CoinDesk | FX Empire | GOBankingRates | GlobeNewswire | GuruFocus.com | InvestorPlace | Reuters | SmartAsset | The Independent,1910,18b5199a647c67b6
2022-01-08,2,2,CoinDesk | FX Empire,173,ea33a3ebcb0cdb69
2022-01-09,6,5,BeInCrypto | CoinDesk | FX Empire | TechCrunch | The Telegraph,428,1600ff7a08d9e6ce
2022-01-10,33,15,ACCESSWIRE | Business Insider | Coin Rivet | CoinDesk | Evening Standard | FX Empire | GlobeNewswire | GuruFocus.com | InvestorPlace | Reuters | TechCrunch | The Independent | Yahoo Finance | Yahoo Finance UK | etf.com,2647,153636f08ae995b1
2022-01-11,25,10,BeInCrypto | Business Insider | Coin Rivet | CoinDesk | FX Empire | GlobeNewswire | GuruFocus.com | InvestorPlace | South China Morning Post | The Independent,1986,34bac5cb99ef5f32
2022-01-12,28,11,BeInCrypto | Business Insider | Coin Rivet | CoinDesk | Engadget | FX Empire | GOBankingRates | GlobeNewswire | GuruFocus.com | Newsfile | Yahoo Finance,2286,12830a7928679562
2022-01-13,26,9,BeInCrypto | Bloomberg | Business Insider | CoinDesk | FX Empire | GuruFocus.com | InvestorPlace | Yahoo Finance | Yahoo Finance UK,2071,6ea08085a99df0b2
2022-01-14,17,8,BeInCrypto | Coin Rivet | CoinDesk | Engadget | FX Empire | GuruFocus.com | The Independent | U.S.News & World Report,1175,8aac4b808fa995cf
2022-01-15,4,4,FX Empire | GlobeNewswire | GuruFocus.com | Yahoo Finance,378,cf173c8a80620c03
2022-01-16,3,3,CoinDesk | Politico | Yahoo Finance,203,8ac305de86fb897e
2022-01-17,20,7,BeInCrypto | Business Insider | CoinDesk | FX Empire | GlobeNewswire | Reuters | The Independent,1691,01500aac353819f6
2022-01-18,10,5,BeInCrypto | CoinDesk | FX Empire | GlobeNewswire | PYMNTS,760,b94a1006f4ba4add
2022-01-19,26,9,BeInCrypto | Business Insider | CoinDesk | FX Empire | GuruFocus.com | Hypebeast | Kiplinger | The Telegraph | Yahoo Finance,2205,8ebdf196890492bb
2022-01-20,25,10,BeInCrypto | Business Insider | CoinDesk | FX Empire | GlobeNewswire | GuruFocus.com | InvestorPlace | Orlando Sentinel | Politico | The Independent,2143,952bdfa4148c9c2b
2022-01-21,30,10,BeInCrypto | Business Insider | CoinDesk | Evening Standard | FX Empire | GuruFocus.com | Investing.com | The Independent | Yahoo Finance | Yahoo Finance UK,2392,e0e0019fd819bbd2
2022-01-22,8,7,Associated Press | BeInCrypto | FX Empire | GuruFocus.com | Reuters | The Independent | Time,603,41c13ee864afd68c
2022-01-23,5,3,Coin Rivet | CoinDesk | FX Empire,401,51f6b8e8dfb533de
2022-01-24,31,12,BeInCrypto | Coin Rivet | CoinDesk | FX Empire | GOBankingRates | GuruFocus.com | Investing.com | Reuters | The Independent | The Telegraph | Yahoo Finance | Yahoo Finance UK,2304,7e98709acc402794
2022-01-25,27,8,Associated Press | Business Insider | CoinDesk | FX Empire | GlobeNewswire | GuruFocus.com | Hypebeast | Yahoo Finance,2222,75cc3bc7ef35a51e
2022-01-26,27,11,BeInCrypto | Coin Rivet | CoinDesk | FX Empire | GlobeNewswire | GuruFocus.com | Hart Energy | Miami Herald | The Telegraph | Yahoo Finance | Yahoo Finance UK,2158,e1879a17b68f1ae0
2022-01-27,22,9,BeInCrypto | Business Insider | CoinDesk | FX Empire | GuruFocus.com | News Direct | The Independent | The Telegraph | Yahoo Finance,1886,d19a54e04235f91a
2022-01-28,20,9,BeInCrypto | Benzinga | CoinDesk | FX Empire | GOBankingRates | GlobeNewswire | GuruFocus.com | InvestorPlace | Yahoo Finance,1805,dd0a49890c83f86c
2022-01-29,8,5,Associated Press | BeInCrypto | Business Insider | CoinDesk | FX Empire,568,cee82f7f859a5bc4
2022-01-30,2,2,BeInCrypto | FX Empire,140,ee1b1ee5d209c699
2022-01-31,20,6,Associated Press | BeInCrypto | CoinDesk | FX Empire | GuruFocus.com | USA TODAY,1627,a13eb66bc74590bc
2022-02-01,37,11,BeInCrypto | Bloomberg | Business Insider | Coin Rivet | CoinDesk | FX Empire | GOBankingRates | GlobeNewswire | GuruFocus.com | Reuters | The Independent,2991,8f43f3bb15cf02b4
2022-02-02,31,12,BeInCrypto | Business Insider | Coin Rivet | CoinDesk | FX Empire | Fortune | GOBankingRates | GlobeNewswire | GuruFocus.com | Investing.com | Newsfile | etf.com,2576,bd861699696c7955
2022-02-03,21,8,ACCESSWIRE | Coin Rivet | CoinDesk | FX Empire | GOBankingRates | GlobeNewswire | GuruFocus.com | The Conversation,1496,4765a579faabcf0a
2022-02-04,24,9,Coin Rivet | CoinDesk | ETF Trends | FX Empire | GlobeNewswire | GuruFocus.com | InvestorPlace | Reuters | Yahoo Finance,1865,f31662fe63f64f5e
2022-02-05,2,2,FX Empire | GOBankingRates,127,b0af41081932082f
2022-02-06,5,4,CoinDesk | FX Empire | The Telegraph | Yahoo Finance,329,bb734dbfddc2afb6
2022-02-07,30,9,Business Insider | CoinDesk | FX Empire | Fortune | GuruFocus.com | Investing.com | InvestorPlace | Reuters | Yahoo Finance UK,2330,6d7b25818eeabba2
2022-02-08,23,13,CoinDesk | ETF Trends | Engadget | FX Empire | Fortune | GOBankingRates | GuruFocus.com | InvestorPlace | NY Daily News | Reuters | Robb Report | The Defiant | The Hollywood Reporter,1940,fedebb780c466936
2022-02-09,26,9,Business Insider | CoinDesk | Evening Standard | FX Empire | Fortune | GOBankingRates | Newsfile | The Independent | Yahoo Finance,2439,d0afbab155a3000d
2022-02-10,23,10,CoinDesk | FX Empire | Forkast News | Fortune | GOBankingRates | Kiplinger | The Daily Beast | The Telegraph | Time | Yahoo Finance,1844,e8f1b79897a0cc94
2022-02-11,15,7,Coin Rivet | CoinDesk | Deadline | FX Empire | The Hollywood Reporter | The Independent | TipRanks,1149,5d3e1ad57f8d87b4
2022-02-12,1,1,FX Empire,54,7f7bd99bd42ff42f
2022-02-13,3,3,CoinDesk | Hypebeast | Yahoo Finance,211,1ce471771a484f35
2022-02-14,16,7,Benzinga | Coin Rivet | CoinDesk | FX Empire | Forkast News | GlobeNewswire | Yahoo Finance UK,1134,ffab4967590eab0f
2022-02-15,22,7,CoinDesk | FX Empire | GlobeNewswire | Investing.com | Reuters | The Independent | Yahoo Finance,1625,cde59614e755f985
